tconst,nconst,primaryTitle,primaryName,primaryProfession
tt25443431,nm5958340,The Insurance Is Canceled,Johnny Speight,actor
tt93955925,nm5958340,The Man in the Street,Johnny Speight,actor
tt49791929,nm5958340,The Saga of Cousin Oscar,Johnny Speight,actor
tt41848384,nm5958340,The Stivics Go West,Johnny Speight,actor
tt98656016,nm5958340,The Unemployment Story Part 1,Johnny Speight,actor
tt52046854,nm5958340,Unequal Partners,Johnny Speight,actor
tt33396008,nm5958340,Archies New Partner Part 1,Johnny Speight,actor
tt22961655,nm5958340,Archies New Partner Part 2,Johnny Speight,actor
tt37037428,nm5958340,Thanksgiving Reunion Part 1,Johnny Speight,actor
tt41585349,nm5958340,The Second Time Around,Johnny Speight,actor
tt38193568,nm5958340,The Shabbat Dinner,Johnny Speight,actor
tt91203502,nm5958340,Besuch aus der Ostzone,Johnny Speight,actor
tt95172472,nm5958340,Besuch aus der Ostzone,Johnny Speight,actor
tt86736302,nm5958340,Das Hähnchen,Johnny Speight,actor
tt70950734,nm5958340,Der Fernseher,Johnny Speight,actor
tt70961054,nm5958340,Der Ofen ist aus,Johnny Speight,actor
tt10190681,nm5958340,Der Sittenstrolch,Johnny Speight,actor
tt32844349,nm5958340,Der Staatsfeind,Johnny Speight,actor
tt13912613,nm5958340,Die Beerdigung,Johnny Speight,actor
tt88597392,nm5958340,Die Bombe,Johnny Speight,actor
tt79095671,nm5958340,Eine schwere Erkrankung,Johnny Speight,actor
tt35160090,nm5958340,Erntedankfest,Johnny Speight,actor
tt82915490,nm5958340,Hausverkauf,Johnny Speight,actor
tt34919451,nm5958340,Massage,Johnny Speight,actor
tt20012519,nm5958340,Modell Tetzlaff,Johnny Speight,actor
tt54908279,nm5958340,Rosenmontagszug,Johnny Speight,actor
tt13314325,nm5958340,Schlußwort,Johnny Speight,actor
tt60810302,nm5958340,Selbstbedienung,Johnny Speight,actor
tt94066997,nm5958340,Silberne Hochzeit,Johnny Speight,actor
tt52647482,nm5958340,Tapetenwechsel,Johnny Speight,actor
tt20202464,nm5958340,Telefon,Johnny Speight,actor
tt72880551,nm5958340,Urlaubsvorbereitung,Johnny Speight,actor
tt86883408,nm5958340,Urlaubsvorbereitung,Johnny Speight,actor
tt21503678,nm5958340,Episode 35,Johnny Speight,actor
tt84102379,nm5958340,Arguments Arguments,Johnny Speight,actor
tt48080053,nm5958340,Alfs Broken Leg,Johnny Speight,actor
tt47487284,nm5958340,Dock Pilfering,Johnny Speight,actor
tt21259268,nm5958340,Holiday in Bournemouth,Johnny Speight,actor
tt36852391,nm5958340,Strikes and Blackouts,Johnny Speight,actor
tt71273337,nm5958340,The Royal Wedding,Johnny Speight,actor
tt10921416,nm5958340,Till Closing Time Us Do Part,Johnny Speight,actor
tt62838925,nm5958340,Sylvesterpunsch,Johnny Speight,actor
tt37628520,nm5958340,Gloria Discovers Womens Lib,Johnny Speight,actor
tt94453182,nm5958340,Flashback Mike Meets Archie,Johnny Speight,actor
tt14881338,nm5958340,Gloria Sings the Blues,Johnny Speight,actor
tt55092800,nm5958340,Mike Comes Into Money,Johnny Speight,actor
tt85963279,nm5958340,Mike and Gloria Mix It Up,Johnny Speight,actor
tt57546723,nm5958340,Mikes Graduation,Johnny Speight,actor
tt53878359,nm5958340,The Battle of the Month,Johnny Speight,actor
tt71033046,nm5958340,Were Still Having a Heat Wave,Johnny Speight,actor
tt71399205,nm5958340,Archie Gets the Business,Johnny Speight,actor
tt40160507,nm5958340,Archie and the Quiz,Johnny Speight,actor
tt16171417,nm5958340,Ediths Crisis of Faith Part 2,Johnny Speight,actor
tt20630930,nm5958340,Ediths Winning Ticket,Johnny Speight,actor
tt13505274,nm5958340,Everybody Does It,Johnny Speight,actor
tt41449450,nm5958340,Mike and Glorias Will,Johnny Speight,actor
tt66580126,nm5958340,The Bunkers Go West,Johnny Speight,actor
tt39905510,nm5958340,The Longest Kiss,Johnny Speight,actor
tt33206902,nm5958340,Glorias Shock,Johnny Speight,actor
tt69894482,nm5958340,Alone at Last,Johnny Speight,actor
tt21113505,nm5958340,Frühjahrsputz,Johnny Speight,actor
tt86936428,nm5958340,Der Sittenstrolch,Johnny Speight,actor
tt41334550,nm5958340,Episode 11,Johnny Speight,actor
tt81896111,nm5958340,Episode 12,Johnny Speight,actor
tt10385088,nm5958340,Episode 13,Johnny Speight,actor
tt80126542,nm5958340,Episode 14,Johnny Speight,actor
tt71284182,nm5958340,Episode 15,Johnny Speight,actor
tt77276631,nm5958340,Episode 16,Johnny Speight,actor
tt87962822,nm5958340,All in the Family Retrospective,Johnny Speight,actor
tt14411566,nm5958340,Till Death Us Do Part,Johnny Speight,actor
tt44127529,nm1930977,Amos Helps Out,Charles J. Correll,actor
tt14909299,nm1930977,Andy Buys a House,Charles J. Correll,actor
tt34548593,nm1930977,Andy Falls in Love with an Actress,Charles J. Correll,actor
tt51874685,nm1930977,Andy Gets a Telegram,Charles J. Correll,actor
tt53170340,nm1930977,Andy the Godfather,Charles J. Correll,actor
tt25650535,nm1930977,The Antique Shop,Charles J. Correll,actor
tt66009826,nm1930977,Arabia,Charles J. Correll,actor
tt47411611,nm1930977,Call Lehigh 49900,Charles J. Correll,actor
tt35750243,nm1930977,The Classified Ad,Charles J. Correll,actor
tt94423624,nm1930977,Cousin Effies Will,Charles J. Correll,actor
tt89890759,nm1930977,Father by Proxy,Charles J. Correll,actor
tt21638330,nm1930977,The Income Tax Show,Charles J. Correll,actor
tt20096316,nm1930977,Jewelry Store Robbery,Charles J. Correll,actor
tt44157327,nm1930977,The Kingfish Buys a Chair,Charles J. Correll,actor
tt37343216,nm1930977,The Kingfish Finds His Future,Charles J. Correll,actor
tt93636371,nm1930977,The Kingfish Gets Amnesia,Charles J. Correll,actor
tt89895118,nm1930977,Kingfish Gets Drafted,Charles J. Correll,actor
tt65333659,nm1930977,Kingfish Goes to Work,Charles J. Correll,actor
tt73983265,nm1930977,Kingfish Has a Baby,Charles J. Correll,actor
tt52844296,nm1930977,Kingfish at the Ball Game,Charles J. Correll,actor
tt89162095,nm1930977,Kingfishs Secretary,Charles J. Correll,actor
tt84990619,nm1930977,Leroy Lends a Hand,Charles J. Correll,actor
tt94326390,nm1930977,Leroys Suits,Charles J. Correll,actor
tt49668766,nm1930977,Madame Queens Voice,Charles J. Correll,actor
tt35015233,nm1930977,Mr Jackson Comes to Town,Charles J. Correll,actor
tt87857664,nm1930977,Quo Vadis,Charles J. Correll,actor
tt76234561,nm1930977,ReadyMade Family,Charles J. Correll,actor
tt53339377,nm1930977,Relatives,Charles J. Correll,actor
tt23678110,nm1930977,Second Honeymoon,Charles J. Correll,actor
tt59408564,nm1930977,Seeing Is Believing,Charles J. Correll,actor
tt57050354,nm1930977,The Society Party,Charles J. Correll,actor
tt45855417,nm1930977,The Adoption,Charles J. Correll,actor
tt25730549,nm1930977,The Ballet Tickets,Charles J. Correll,actor
tt73764177,nm1930977,The Birthday Card,Charles J. Correll,actor
tt28135828,nm1930977,The Boarder,Charles J. Correll,actor
tt30192685,nm1930977,The Broken Clock,Charles J. Correll,actor
tt64581257,nm1930977,The Chinchilla Business,Charles J. Correll,actor
tt81304772,nm1930977,The Christmas Story,Charles J. Correll,actor
tt84793534,nm1930977,The Convention,Charles J. Correll,actor
tt83424321,nm1930977,The Diner,Charles J. Correll,actor
tt19461122,nm1930977,The Engagement Ring,Charles J. Correll,actor
tt81024934,nm1930977,The Eyeglasses,Charles J. Correll,actor
tt77433988,nm1930977,The Girl Upstairs,Charles J. Correll,actor
tt16749182,nm1930977,The Girl at the Station,Charles J. Correll,actor
tt93235449,nm1930977,The Gun,Charles J. Correll,actor
tt68581573,nm1930977,The Happy Stevenses,Charles J. Correll,actor
tt96820999,nm1930977,The Light Blue Car,Charles J. Correll,actor
tt22886048,nm1930977,The Lodge Brothers Complain,Charles J. Correll,actor
tt89741432,nm1930977,The New Neighbors,Charles J. Correll,actor
tt99184388,nm1930977,The Piggy Bank,Charles J. Correll,actor
tt56726714,nm1930977,The Rare Coin,Charles J. Correll,actor
tt98015075,nm1930977,The Turkey Dinner,Charles J. Correll,actor
tt90256688,nm1930977,The Uranium Mine,Charles J. Correll,actor
tt37695937,nm1930977,The Winslow Woman,Charles J. Correll,actor
tt51679411,nm1930977,The Young Girls Mother,Charles J. Correll,actor
tt18265416,nm1930977,Viva La France,Charles J. Correll,actor
tt70363117,nm1930977,The Insurance Policy,Charles J. Correll,actor
tt19805477,nm1930977,Kingfish Teaches Andy to Fly,Charles J. Correll,actor
tt42322875,nm1930977,Sapphire Disappears,Charles J. Correll,actor
tt97200022,nm1930977,Kingfish Sells a Lot,Charles J. Correll,actor
tt10140559,nm1930977,Getting Mama Married Part 1,Charles J. Correll,actor
tt71382419,nm1930977,Getting Mama Married Part 2,Charles J. Correll,actor
tt25018813,nm1930977,Traffic Violation,Charles J. Correll,actor
tt95639544,nm1930977,Sapphires Mysterious Admirer,Charles J. Correll,actor
tt88683926,nm1930977,Superfine Brush,Charles J. Correll,actor
tt25190455,nm1930977,Vacation Show,Charles J. Correll,actor
tt78150727,nm1930977,Hospitalization,Charles J. Correll,actor
